Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
5899779,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)",Seth Grahame-Smith,"Grahame-Smith, Seth",Jane Austen,"=""1594743347""","=""9781594743344""",0,3.32,Quirk Classics,Paperback,320,2009,2009,,2020/05/15,"to-read, pride-and-prejudice-inspired","to-read (#55), pride-and-prejudice-inspired (#5)",to-read,,,,0,0
25852870,Eligible: A Modern Retelling of Pride & Prejudice,Curtis Sittenfeld,"Sittenfeld, Curtis",,"=""1400068320""","=""9781400068326""",0,3.60,Random House Publishing Group,Hardcover,492,2016,2016,,2020/05/15,"to-read, pride-and-prejudice-inspired","to-read (#54), pride-and-prejudice-inspired (#4)",to-read,,,,0,0
10194632,Spies and Prejudice,Talia Vance,"Vance, Talia",,"=""1606843044""","=""9781606843048""",0,3.50,EgmontUSA,Kindle Edition,304,2013,2013,,2020/05/12,"to-read, pride-and-prejudice-inspired","to-read (#53), pride-and-prejudice-inspired (#3)",to-read,,,,0,0
17825061,"Pride, Prejudice, and Cheese Grits (Jane Austen Takes the South, #1)",Mary Jane Hathaway,"Hathaway, Mary Jane",,"=""""","=""""",0,3.68,,Kindle Edition,316,2013,2013,,2020/05/10,"to-read, pride-and-prejudice-inspired","to-read (#49), pride-and-prejudice-inspired (#2)",to-read,,,,0,0
7812659,Safe Haven,Nicholas Sparks,"Sparks, Nicholas",,"=""044654759X""","=""9780446547598""",0,4.22,Grand Central Publishing,Hardcover,340,2010,2010,,2020/05/08,to-read,to-read (#42),to-read,,,,0,0
531350,The Choice,Nicholas Sparks,"Sparks, Nicholas",,"=""0446579920""","=""9780446579926""",0,4.01,Grand Central Publishing,Hardcover,272,2007,2007,,2020/05/08,to-read,to-read (#41),to-read,,,,0,0
17407748,The Longest Ride,Nicholas Sparks,"Sparks, Nicholas",,"=""""","=""""",0,4.17,Grand Central Publishing,Hardcover,398,2013,2012,,2020/05/08,to-read,to-read (#40),to-read,,,,0,0
3463,A Bend in the Road,Nicholas Sparks,"Sparks, Nicholas",,"=""0446696137""","=""9780446696135""",0,4.05,Grand Central Publishing,Paperback,341,2005,2001,,2020/05/08,to-read,to-read (#39),to-read,,,,0,0
3462,The Rescue,Nicholas Sparks,"Sparks, Nicholas",,"=""0446696129""","=""9780446696128""",0,4.13,Grand Central Publishing,Paperback,339,2005,2000,,2020/05/08,to-read,to-read (#38),to-read,,,,0,0
40495957,"Heartstopper: Volume One (Heartstopper, #1)",Alice Oseman,"Oseman, Alice",,"=""152722533X""","=""9781527225336""",0,4.43,Selfpublished,Paperback,288,2018,2018,,2020/05/08,to-read,to-read (#36),to-read,,,,0,0
32931460,The Breaking Light (Split City #1),Heather    Hansen,"Hansen, Heather",,"=""""","=""9781503997677""",0,3.39,Skyscape,Kindle Edition,256,2017,2017,,2020/07/05,"to-read, fantasy","to-read (#81), fantasy (#77)",to-read,,,,0,0
53916142,A Life on Our Planet: My Witness Statement and a Vision for the Future,David Attenborough,"Attenborough, David",,"=""1538719983""","=""9781538719985""",0,4.50,Grand Central Publishing,Hardcover,272,2020,2020,,2020/11/11,"to-read, non-fiction","to-read (#137), non-fiction (#27)",to-read,,,,0,0
250825,Race Matters,Cornel West,"West, Cornel",,"=""0679749861""","=""9780679749868""",0,4.15,Vintage/Random House,Paperback,159,1994,1993,,2020/07/17,"to-read, non-fiction","to-read (#121), non-fiction (#26)",to-read,,,,0,0
53447303,"A Stitch in Time (A Stitch in Time, #1)",Kelley Armstrong,"Armstrong, Kelley",,"=""1989046207""","=""9781989046203""",0,4.00,K.L.A. Fricke Inc,Kindle Edition,378,2020,2020,,2020/12/16,"to-read, fantasy","to-read (#179), fantasy (#76)",to-read,,,,0,0
40772063,"The Lost Sisters (The Folk of the Air, #1.5)",Holly Black,"Black, Holly",,"=""""","=""9780316310444""",4,3.35,NOVL,Kindle Edition,50,2018,2018,2020/12/20,2020/12/20,fantasy,fantasy (#75),read,3.75 stars<br/><br/>I love when we get the chance to read a story from someone else's perspective. I just didn't agree with Taryn's opinions and it made me frustrated the entire time I was reading this.,,,1,0
22054340,"The Queen (The Selection, #0.4)",Kiera Cass,"Cass, Kiera",,"=""0062351206""","=""9780062351203""",2,3.80,HarperTeen Impulse,ebook,72,2014,2014,2020/07/27,2020/07/03,fantasy,fantasy (#12),read,,,,1,0
28006096,"The Burning Maze (The Trials of Apollo, #3)",Rick Riordan,"Riordan, Rick",,"=""1368024122""","=""9781368024129""",0,4.26,Disney-Hyperion Books,Hardcover,448,2018,2018,,2020/04/26,"to-read, fantasy","to-read (#13), fantasy (#73)",to-read,,,,0,0
25283833,"Boundary Lines (Boundary Magic, #2)",Melissa F. Olson,"Olson, Melissa F.",,"=""150392064X""","=""9781503920644""",3,4.20,47North,Kindle Edition,304,2015,2015,,2020/05/06,fantasy,fantasy (#70),read,,,,1,0
24369122,"Boundary Crossed (Boundary Magic, #1)",Melissa F. Olson,"Olson, Melissa F.",,"=""1477897925""","=""9781477897928""",4,4.04,47North,Kindle Edition,302,2015,2015,,2020/05/06,fantasy,fantasy (#69),read,,,,1,0
15724396,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",Rick Riordan,"Riordan, Rick",,"=""1423160916""","=""9781423160915""",0,4.23,Disney-Hyperion Books,Hardcover,491,2015,2015,,2020/04/26,"to-read, fantasy","to-read (#12), fantasy (#66)",to-read,,,,0,0
12427872,Marketing for Scientists: How to Shine in Tough Times,Marc J. Kuchner,"Kuchner, Marc J.",,"=""1597269948""","=""9781597269940""",0,3.80,Island Press,Paperback,248,2011,2011,,2020/09/20,"to-read, non-fiction","to-read (#129), non-fiction (#24)",to-read,,,,0,0
9067850,"The Throne of Fire (The Kane Chronicles, #2)",Rick Riordan,"Riordan, Rick",,"=""1423140567""","=""9781423140566""",0,4.19,Hyperion Books for Children,Hardcover,452,2011,2011,,2020/04/26,"to-read, fantasy","to-read (#11), fantasy (#64)",to-read,,,,0,0
8933944,"Harry Potter: The Prequel (Harry Potter, #0.5)",J.K. Rowling,"Rowling, J.K.",,"=""1156923441""","=""9781156923443""",0,4.09,Books LLC,ebook,3,2008,2008,,2020/04/26,"to-read, fantasy","to-read (#10), fantasy (#63)",to-read,,,,0,0
5907,"The Hobbit, or There and Back Again",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",0,4.30,Houghton Mifflin,Paperback,366,2002,1937,,2020/04/26,"to-read, fantasy","to-read (#3), fantasy (#61)",to-read,,,,0,0
6792458,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,Michelle Alexander,"Alexander, Michelle",,"=""""","=""""",0,4.52,The New Press Inc.,Hardcover,290,2010,2010,,2020/07/17,"to-read, non-fiction","to-read (#120), non-fiction (#23)",to-read,,,,0,0
6304335,"Beautiful Creatures (Caster Chronicles, #1)",Kami Garcia,"Garcia, Kami",Margaret Stohl,"=""0316042676""","=""9780316042673""",0,3.77,"Little, Brown and Company",Hardcover,563,2009,2009,,2020/05/10,"to-read, fantasy","to-read (#46), fantasy (#59)",to-read,,,,0,0
228665,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",,"=""0812511816""","=""9780812511819""",0,4.19,Tor Books,Mass Market Paperback,800,1990,1990,,2020/05/06,"to-read, fantasy","to-read (#17), fantasy (#57)",to-read,,,,0,0
34,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.","Francis Ledoux, Maria Skibniewska","=""0618346252""","=""9780618346257""",0,4.40,Houghton Mifflin Harcourt,Paperback,398,2003,1954,,2020/04/26,"to-read, fantasy","to-read (#4), fantasy (#55)",to-read,,,,0,0
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,"=""0786838655""","=""9780786838653""",5,4.31,Disney Hyperion Books,Paperback,377,2006,2005,2007/05/01,2020/04/26,"movies-tv-shows, fantasy","movies-tv-shows (#42), fantasy (#52)",read,,,,1,0
561456,"The Titan’s Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.37,Puffin Books,Kindle Edition,352,2007,2007,2007/05/01,2020/04/26,fantasy,fantasy (#51),read,,,,1,0
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",,"=""0786856866""","=""9780786856862""",5,4.24,Hyperion Books,Hardcover,279,2006,2006,2007/05/01,2020/04/26,fantasy,fantasy (#50),read,,,,1,0
4556058,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,"=""1423101472""","=""9781423101475""",5,4.55,Disney-Hyperion Books,Hardcover,381,2009,2009,2009/05/01,2020/04/26,fantasy,fantasy (#49),read,,,,1,0
7090447,"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,"Riordan, Rick",,"=""1423113381""","=""9781423113386""",4,4.10,Disney Hyperion,Hardcover,528,2010,2010,2010/05/01,2020/04/26,fantasy,fantasy (#48),read,,,,1,0
7736182,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,"Riordan, Rick",,"=""142311339X""","=""9781423113393""",5,4.29,Disney-Hyperion Books,Hardcover,576,2010,2010,2010/10/01,2020/04/26,fantasy,fantasy (#47),read,,,,1,0
8598746,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,"Lore, Pittacus",,"=""""","=""""",4,3.94,HarperCollins,Kindle Edition,452,2010,2010,2011/02/01,2020/05/10,"movies-tv-shows, fantasy","movies-tv-shows (#33), fantasy (#46)",read,,,,1,0
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,"Riordan, Rick",,"=""1423140591""","=""9781423140597""",5,4.40,Disney-Hyperion Books,Hardcover,521,2011,2011,2011/10/01,2020/04/26,fantasy,fantasy (#45),read,,,,1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",5,4.35,Scholastic Press,Hardcover,374,2008,2008,2012/03/01,2020/05/06,"movies-tv-shows, fantasy","movies-tv-shows (#29), fantasy (#44)",read,,,,1,0
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",4,4.35,Scholastic Press,Hardcover,391,2009,2009,2012/03/02,2020/05/06,"movies-tv-shows, fantasy","movies-tv-shows (#28), fantasy (#43)",read,,,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",4,4.11,Scholastic Press,Hardcover,390,2010,2010,2012/03/03,2020/05/06,"movies-tv-shows, fantasy","movies-tv-shows (#27), fantasy (#42)",read,,,,1,0
10964,"Outlander (Outlander, #1)",Diana Gabaldon,"Gabaldon, Diana",,"=""0440242940""","=""9780440242949""",3,4.26,Dell,Mass Market Paperback,850,2005,1991,2012/08/01,2020/05/08,"movies-tv-shows, fantasy","movies-tv-shows (#25), fantasy (#41)",read,,,,1,0
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,"Riordan, Rick",,"=""1423140605""","=""9781423140603""",5,4.47,Disney-Hyperion Books,Hardcover,586,2012,2012,2012/10/01,2020/04/26,fantasy,fantasy (#40),read,,,,1,0
1656001,"The Host (The Host, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316068047""","=""9780316068048""",4,3.86,"Little, Brown and Company",Hardcover,619,2008,2008,2013/03/01,2020/04/26,"movies-tv-shows, fantasy","movies-tv-shows (#23), fantasy (#39)",read,,,,1,0
12127810,"The House of Hades (The Heroes of Olympus, #4)",Rick Riordan,"Riordan, Rick",,"=""1423146727""","=""9781423146728""",5,4.57,Disney-Hyperion Books,Hardcover,597,2013,2013,2013/10/01,2020/04/26,fantasy,fantasy (#38),read,,,,1,0
18705209,"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.43,Disney-Hyperion Books,Hardcover,516,2014,2014,2014/10/01,2020/04/26,fantasy,fantasy (#37),read,,,,1,0
26252859,"The Hidden Oracle (The Trials of Apollo, #1)",Rick Riordan,"Riordan, Rick",,"=""148473274X""","=""9781484732748""",5,4.14,Disney-Hyperion Books,Hardcover,376,2016,2016,2016/05/01,2020/04/26,fantasy,fantasy (#36),read,,,,1,0
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",J.K. Rowling,"Rowling, J.K.","Jack Thorne, John Tiffany","=""0540027340""","=""9780540027347""",5,3.47,"Little, Brown",Hardcover,343,2016,2016,2016/07/01,2020/04/26,fantasy,fantasy (#35),read,,,,1,0
30145666,"The Dark Prophecy (The Trials of Apollo, #2)",Rick Riordan,"Riordan, Rick",,"=""1484746422""","=""9781484746424""",5,4.11,Disney-Hyperion Books,Hardcover,432,2017,2017,2017/05/01,2020/05/06,fantasy,fantasy (#34),read,,,,1,0
17927395,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",4,4.64,Bloomsbury USA Childrens,Kindle Edition,626,2016,2016,2020/05/22,2020/05/21,fantasy,fantasy (#18),read,,,,1,0
23766634,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408857901""","=""9781408857908""",4,4.47,Bloomsbury Publishing,Paperback,705,2017,2017,2020/05/25,2020/05/22,fantasy,fantasy (#19),read,,,,1,0
18170039,"The Guard (The Selection, #2.5)",Kiera Cass,"Cass, Kiera",,"=""0062317148""","=""9780062317148""",4,3.69,HarperTeen,Unknown Binding,64,2014,2014,2020/07/01,2020/07/01,fantasy,fantasy (#17),read,,,,1,0
15820748,"The Prince (The Selection, #0.5)",Kiera Cass,"Cass, Kiera",,"=""0062248162""","=""9780062248169""",5,3.88,HarperTeen,Kindle Edition,64,2013,2013,2020/07/01,2020/07/01,fantasy,fantasy (#14),read,,,,1,0
22917292,"The Favorite (The Selection, #2.6)",Kiera Cass,"Cass, Kiera",,"=""""","=""""",4,3.92, HarperTeen,Kindle Edition,58,2015,2015,2020/07/28,2020/07/03,fantasy,fantasy (#11),read,,,,1,0
17167166,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""1619630621""","=""9781619630628""",4,4.36,Bloomsbury USA Childrens,Hardcover,420,2013,2013,2020/08/20,2020/08/17,fantasy,fantasy (#8),read,,,,1,0
20613470,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,"Maas, Sarah J.",,"=""1619630656""","=""9781619630659""",4,4.45,Bloomsbury YA,Hardcover,565,2014,2014,2020/08/25,2020/08/21,fantasy,fantasy (#7),read,,,,1,0
18006496,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,"Maas, Sarah J.",,"=""1619636042""","=""9781619636040""",5,4.62,Bloomsbury USA Childrens,Hardcover,648,2015,2015,2020/09/23,2020/09/08,fantasy,fantasy (#6),read,,,,1,0
28260587,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",5,4.63,Bloomsbury Children's Books,Hardcover,689,2016,2016,2020/10/06,2020/10/03,fantasy,fantasy (#5),read,,,,1,0
51901147,"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,"Collins, Suzanne",,"=""""","=""""",3,3.99,Scholastic Press,Kindle Edition,541,2020,2020,2020/10/21,2020/08/31,fantasy,fantasy (#4),read,,,,1,0
31450852,"Tower of Dawn (Throne of Glass, #6)",Sarah J. Maas,"Maas, Sarah J.",,"=""1681195771""","=""9781681195773""",4,4.28,Bloomsbury USA Childrens,Hardcover,660,2017,2017,2020/10/30,2020/10/21,fantasy,fantasy (#3),read,,,,1,0
33590260,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,"Maas, Sarah J.",,"=""1619636107""","=""9781619636101""",5,4.71,Bloomsbury YA,Hardcover,980,2018,2018,2020/11/13,2020/11/09,fantasy,fantasy (#2),read,,,,1,0
49029055,The Companion,Katie Alender,"Alender, Katie",,"=""0399545913""","=""9780399545917""",0,3.83,G.P. Putnam's Sons Books for Young Readers,Hardcover,448,2020,2020,,2020/12/16,to-read,to-read (#180),to-read,,,,0,0
12898,Death of a Salesman,Arthur Miller,"Miller, Arthur",,"=""0435233076""","=""9780435233075""",0,3.58,Heinemann ed,Hardcover,144,1994,1949,,2020/12/16,to-read,to-read (#178),to-read,,,,0,0
15790842,"Life After Life (Todd Family, #1)",Kate Atkinson,"Atkinson, Kate",,"=""0316176486""","=""9780316176484""",0,3.78,Reagan Arthur Books,Hardcover,544,2013,2013,,2020/12/16,to-read,to-read (#177),to-read,,,,0,0
25571952,Unstoppable: Harnessing Science to Change the World,Bill Nye,"Nye, Bill",,"=""1250007143""","=""9781250007148""",0,4.14,St. Martin's Press,Hardcover,341,2015,2015,,2020/12/16,"non-fiction, to-read","non-fiction (#22), to-read (#176)",to-read,,,,0,0
6482837,Before I Fall,Lauren Oliver,"Oliver, Lauren",,"=""0061726818""","=""9780061726811""",0,3.88,HarperCollins,Paperback,470,2010,2010,,2020/12/16,to-read,to-read (#175),to-read,,,,0,0
31368378,Bullsh*t,John Grant,"Grant, John",,"=""1606713485""","=""9781606713488""",0,3.51,MJF Books New York,Hardcover,288,2014,2014,,2020/12/16,"non-fiction, to-read","non-fiction (#21), to-read (#174)",to-read,,,,0,0
52607358,I Know This to Be True: Ruth Bader Ginsburg (I Know This to Be True),Ruth Bader Ginsburg,"Ginsburg, Ruth Bader","Geoff Blackwell, Ruth Hobday","=""179720016X""","=""9781797200163""",0,4.22,Chronicle Books,Hardcover,84,2020,2020,,2020/12/16,"non-fiction, to-read","non-fiction (#20), to-read (#173)",to-read,,,,0,0
11966836,Below Stairs,Margaret Powell,"Powell, Margaret",,"=""1250005442""","=""9781250005441""",0,3.58,St. Martin's Press,Hardcover,212,2012,1968,,2020/12/16,"to-read, non-fiction","to-read (#172), non-fiction (#19)",to-read,,,,0,0
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""1400078776""","=""9781400078776""",0,3.85,Vintage Books ,Paperback,288,2010,2005,,2020/12/16,to-read,to-read (#171),to-read,,,,0,0
64481,A Northern Light,Jennifer Donnelly,"Donnelly, Jennifer",,"=""0152053107""","=""9780152053109""",0,3.83,HMH Books for Young Readers,Paperback,396,2004,2003,,2020/12/16,to-read,to-read (#170),to-read,,,,0,0
49750,An Abundance of Katherines,John Green,"Green, John",,"=""0525476881""","=""9780525476887""",0,3.51,Dutton Books for Young Readers,Hardcover,229,2006,2006,,2020/12/16,to-read,to-read (#169),to-read,,,,0,0
39963,"A Long Way from Chicago (A Long Way from Chicago, #1)",Richard Peck,"Peck, Richard",,"=""0142401102""","=""9780142401101""",0,3.97,Puffin Books,Paperback,148,2004,1998,,2020/12/16,to-read,to-read (#168),to-read,,,,0,0
315781,My Louisiana Sky,Kimberly Willis Holt,"Holt, Kimberly Willis",,"=""0440415705""","=""9780440415701""",0,3.99,Yearling,Paperback,208,2000,1998,,2020/12/16,"middle-school-english, to-read","middle-school-english (#17), to-read (#167)",to-read,,,,0,0
38647,A Little Princess,Tania Zamorsky,"Zamorsky, Tania","Frances Hodgson Burnett, Lucy Corvino, Arthur Pober","=""1402712758""","=""9781402712753""",0,4.28,Sterling Pub Co Inc,Hardcover,160,2005,1994,,2020/12/16,"movies-tv-shows, to-read","movies-tv-shows (#62), to-read (#166)",to-read,,,,0,0
33290383,Let It Snow,John Green,"Green, John","Maureen Johnson, Lauren Myracle","=""""","=""""",0,3.66,Speak,Kindle Edition,353,2016,2008,,2020/12/16,to-read,to-read (#165),to-read,,,,0,0
16071745,"Someday, Someday, Maybe",Lauren Graham,"Graham, Lauren",,"=""0345532740""","=""9780345532749""",0,3.53,Ballantine Books,Hardcover,340,2013,2013,,2020/12/16,to-read,to-read (#164),to-read,,,,0,0
77156,"Plainsong (Plainsong, #1)",Kent Haruf,"Haruf, Kent",,"=""0375705856""","=""9780375705854""",0,4.04,Vintage,Paperback,301,2000,1999,,2020/12/16,to-read,to-read (#163),to-read,,,,0,0
8492825,"Where She Went (If I Stay, #2)",Gayle Forman,"Forman, Gayle",,"=""0525422943""","=""9780525422945""",0,3.97,Dutton Juvenile,Hardcover,264,2011,2011,,2020/12/16,to-read,to-read (#162),to-read,,,,0,0
87220,Loser,Jerry Spinelli,"Spinelli, Jerry",,"=""0060540745""","=""9780060540746""",0,3.74,HarperCollins,Mass Market Paperback,218,2002,2002,,2020/12/16,to-read,to-read (#161),to-read,,,,0,0
4137,Me Talk Pretty One Day,David Sedaris,"Sedaris, David",,"=""0349113912""","=""9780349113913""",0,4.01,"Little, Brown and Company",Paperback,272,2001,2000,,2020/12/16,"non-fiction, to-read","non-fiction (#18), to-read (#160)",to-read,,,,0,0
493371,The Bottom Billion: Why the Poorest Countries Are Failing and What Can Be Done About It,Paul Collier,"Collier, Paul",هيثم نشواتي,"=""0195311450""","=""9780195311457""",0,3.85,Oxford University Press,Hardcover,205,2007,2007,,2020/12/16,"non-fiction, to-read","non-fiction (#17), to-read (#159)",to-read,,,,0,0
17571564,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Allie Brosh,"Brosh, Allie",,"=""1451666179""","=""9781451666175""",0,4.17,Touchstone Books,Paperback,371,2013,2013,,2020/12/16,to-read,to-read (#158),to-read,,,,0,0
781110,Fever 1793,Laurie Halse Anderson,"Anderson, Laurie Halse",,"=""0689848919""","=""9780689848919""",0,3.93,Aladdin,Paperback,252,2000,2000,,2020/05/06,to-read,to-read (#21),to-read,,,,0,0
29780253,Born a Crime: Stories From a South African Childhood,Trevor Noah,"Noah, Trevor",,"=""0385689225""","=""9780385689229""",0,4.49,Doubleday Canada,Hardcover,289,2016,2016,,2020/05/08,"to-read, non-fiction","to-read (#28), non-fiction (#16)",to-read,,,,0,0
20910157,Yes Please,Amy Poehler,"Poehler, Amy",,"=""0062268341""","=""9780062268341""",0,3.85,Dey St.,Hardcover,329,2014,2014,,2020/12/16,"non-fiction, to-read","non-fiction (#15), to-read (#156)",to-read,,,,0,0
16044956,"Chose the Wrong Guy, Gave Him the Wrong Finger",Beth Harbison,"Harbison, Beth",,"=""0312599137""","=""9780312599133""",0,3.29,St. Martin's Press,Hardcover,371,2013,2013,,2020/12/16,to-read,to-read (#155),to-read,,,,0,0
21412202,As You Wish: Inconceivable Tales from the Making of The Princess Bride,Cary Elwes,"Elwes, Cary","Rob Reiner, Joe Layden","=""1476764026""","=""9781476764023""",0,4.18,Atria Books,Hardcover,259,2014,2014,,2020/12/16,"movies-tv-shows, non-fiction, to-read","movies-tv-shows (#60), non-fiction (#14), to-read (#154)",to-read,,,,0,0
1555298,Death by Sudoku,Kaye Morgan,"Morgan, Kaye",,"=""0425216403""","=""9780425216408""",0,3.14,Berkley,Mass Market Paperback,229,2007,2007,,2020/12/16,"middle-school-english, shelving-for-now","middle-school-english (#16), shelving-for-now (#7)",shelving-for-now,,,,0,0
8909,The War of the Worlds,H.G. Wells,"Wells, H.G.",Arthur C. Clarke,"=""0375759239""","=""9780375759239""",0,3.83,Random House Publishing Group,Paperback,192,2002,1898,,2020/12/16,to-read,to-read (#153),to-read,,,,0,0
2493,The Time Machine,H.G. Wells,"Wells, H.G.","Greg Bear, Carlo Pagetti","=""""","=""""",0,3.89,Signet Classics,Paperback,118,2002,1895,,2020/12/16,to-read,to-read (#152),to-read,,,,0,0
242006,Running with Scissors,Augusten Burroughs,"Burroughs, Augusten",,"=""031242227X""","=""9780312422271""",0,3.77,Picador USA,Paperback,336,2003,2002,,2020/12/16,"to-read, non-fiction","to-read (#151), non-fiction (#13)",to-read,,,,0,0
